sample_id,longitude,latitude,year_of_sampling
FMS25070v2,14.05,61.03,2014
S005243,13.8449954,53.05126592,2011
GF4S03175b,101.016,24.533,2015
GF4S20211b,26.528195,58.733866,2015
FMS24078v2,124.9,41.85,2013
FMS25089v2,15.69,63.31,2014
FMS00320v3,21.956111,40.96333,2014
GF4S19980b,24.71194,58.04579,2011
GF4S14377b,16.67256665,49.30332358,2017
FMS17555v2,100.2166667,35.98333333,2011
GF4S02876b,100.167,27.167,2015
GF4T330otu,30.1,-2,2018
S000976,8.46667,46.63333,
S000687,-71.611,-41.4315,2011
S000832,-75.4717,6.17,2011
GF4T479otu,-16.28,28.53,2019
N3554,110.2,31.24,2011
GF4T133otu,145.24,-6.05,2011
GF4S21400b,27.5162,59.0619,2013
GF3S10214b,10.94,43.34,2017
GF4S03112b,100.167,27.167,2015
FMS16BI1448v2,138.666994,-34.692037,2016
GF4S21190b,24.62292,59.00101,2017
GF3S10232b,23.66,52.76,2017
GF3S05719a,16.734936,49.287695,2014
FMS16BI1360v2,138.666254,-34.677165,2016
FMS19500v2,112.5,43.70591667,2015
GF3S08485b,7.416666667,60.55,
GF4T1565otu,37.36,-3.37,2016
S00D507,27.33476,58.27534,2011
GF4T1045otu,14.07,37.86,2012
FMS16BI0382v2,146.3034,-42.0436,2013
GF4S21163b,26.33548312,58.05627566,2016
GF4T216otu,-2.98,35.22,2014
FMS17713v2,91.33333333,31.5,2011
FMS11053v2,26.433,58.1833,2012
N1605,10.84880409,56.29851274,2014
GF4S02890b,101.574,21.612,2015
N1847,-101.63,41.2,
GF4S03592b,100.167,27.167,2015
GF4T1108otu,24.06,68.44,2020
GF4T1319otu,117.19,43.52,2014
FMS22765v2,-89.39,49.07,2011
FMS19294v2,166.687,-22.1521,2014
GF4S19729b,26.24349,58.697262,2017
GF4S21522b,14.8567158,50.1899219,2017
N1815,12.53891312,54.97290273,2014
GF4T774otu,145.52,-37.53,2012
GF4S03871b,100.167,27.167,2015
GF4S03214b,100.167,27.167,2015
FMS25414v2,22.68,66.51,2014
GF4S02027b,18.849,68.328056,2008
GF3S05136a,1.033056,41.3475,2012
FMS17553v2,100.45,36.11666667,2011
S008791,17.84593,65.955791,2009
FMS17302v2,-2.514767,39.207539,2006
FMS11065v2,26.433,58.1833,2012
FMS24973v2,13.85,60.68,2014
S006153,29.58333,67.76667,2011
GF3S05644a,16.777371,49.310752,2014
GF4S15835b,-72.1875,42.4836111,2016
N1790,12.53900708,54.98049301,2014
FMS23036v2,-95.15,31.11,2012
GF4T1246otu,31.62,-18.18,2013
GF4S11361b,-116.7103,61.8403,2015
GF4T1160otu,13.82,68.26,2020
GF4S02806b,101.016,24.533,2015
GF4T171otu,21.58,69.9,2019
GF4T323otu,30.9,0,2018
GF4S03158b,100.167,27.167,2015
GF3S01502a,8.374588033,46.56932202,2017
GF4S20086b,26.542,58.0545,2014
GF3S02191a,124.9332333,41.85,2014
GF3S05088a,118.5,32.05,2017
GF4S20352b,27.358674,57.690967,2015
S000639,145.58442,-17.01765,2012
FMS25381v2,22.46,66.53,2014
GF4T1695otu,-9.18,10.19,2018
N0523,117.91,29.124,2011
GF4T1368otu,164.87,-20.64,2014
GF3S00733a,-2.97953,37.08105,2013
GF4S20428b,24.477962,58.666478,2015
FMS21826v2,10.224485,51.268042,2012
GF4S13187b,4.4211,50.7509,2019
GF4S03025b,101.574,21.612,2015
N0660,117.906,29.123,2011
GF4T1309otu,-3.77,8.77,2014
FMS11734v2,-61.717244,47.482825,2011
GF4S02553b,10.50853404,51.0395334,2011
GF3S06741a,128.463275,38.032124,2018
S005713,5.263889,51.236111,2009
GF4S02520b,10.57581971,51.07722001,2011
GF4S11515b,-114.182,60.3487,2015
GF4S21487b,14.7831314,48.9398206,2018
FMS10574v2,-67.040742,18.51239,
N2013,9.116646,35.160036,
FMS25040v2,14.54,61.26,2014
GF4S21636b,22.8584,58.98545,2015
FMS26619v2,22.32023,58.28365,2012
S005859,5.263889,51.236111,2011
GF4S19256b,15.56,60.63115615,2016
GF4S03617b,100.167,27.167,2015
FMS17702v2,91.95,32.93333333,2011
N0699,117.91,29.126,2011
GF4T987otu,91.05,30.83,2019
FMS26628v2,21.97197,58.45095,2012
GF4S02449b,9.398486134,48.36994461,2011
GF3S08560b,0.83904266,42.66796677,2013
GF4T1215otu,146.65,-43.09,2014
FMS16BI0341v2,132.4582378,-13.5164665,2013
GF4S21265b,24.20167,59.3409,2020
GF3S08421b,7.416666667,60.55,
FMS16BI0059v2,149.01025,-35.8769333,2014
FMS17710v2,91.85,31.56666667,2011
FMS23061v2,-95.15,31.11,2012
FMS21768v2,10.238938,51.26789,2012
GF4S21513b,12.6265225,49.9905486,2017
GF4S03607b,101.574,21.612,2015
S009281,16.697923,49.322883,2013
FMS15732v2,88.81027778,33.19916667,2011
GF4T8otu,-72.4,-0.64,2012
GF3S02295a,121.3352,50.9257,2017
GF4S21538b,22.5004,58.15685,2012
FMS16BI1401v2,138.680987,-34.710871,2016
FMS11754v2,-61.737384,47.473971,2011
GF4S11468b,-112.4218,59.8454,2015
GF4S17506b,124.3333333,51.7,2018
GF4S21126b,23.73995447,58.99756104,2016
GF4S02096b,18.853583,68.3265,2008
FMS25091v2,15.69,63.31,2014
GF4S17688b,138.81996,35.95716,2014
GF4T443otu,-36.84,-10.69,2018
FMS02367v3,26.63333306,67.35,2013
GF4S19671b,26.11451,58.65938,2017
GF4S02835b,101.574,21.612,2015
GF3S05791a,14.70952899,48.6640991,2015
GF4S02417b,9.50279238,48.39467093,2011
GF4S17823b,-83.08076,35.58786,2013
GF4S02996b,100.167,27.167,2015
GF4S17707b,138.80233,35.94339,2014
FMSA8F1086v2,-122.26,44.2,2012
FMS25320v2,22.41,66.54,2014
GF4T597otu,27.48,59.08,2013
FMS19491v2,120.4724833,43.14038333,2015
GF4S19622b,27.18333,57.91666,2013
FMS23345v2,-120.35,50.88,2010
GF4T95otu,-60.03,-2.59,2015
GF4S19954b,27.32895,58.29075,2011
GF4S19802b,26.67519,58.301147,2016
GF4S04013b,101.016,24.533,2015
FMS23177v2,-120.42,50.85,2010
FMS16BI1914v2,150.73795,-33.61292,2015
FMS25021v2,14.07,60.94,2014
N1507,10.21615467,56.93746576,2014
FMS17573v2,98.96666667,34.83333333,2011
GF4T1292otu,7.92,46.11,2014
FMS23131v2,-120.42,50.85,2010
FMS24648v2,-73.9559721,41.3914827,2013
FMS16BI0598v2,118.8512286,-34.08486778,2013
FMS17369v2,34.820866,31.35779,2010
GF4T1506otu,-100.91,25.25,2016
FMS24712v2,-73.2508238,42.1290612,2013
GF4S17767b,-64.75069444,-32.0390278,2014
S005823,5.263889,51.236111,2011
GF4T292otu,-81.32,22.6,2017
GF4S02878b,101.574,21.612,2015
GF4T78otu,-61.46,-1.91,2015
FMS16BI1697v2,146.89476,-42.27335,2014
GF4T1665otu,25.32,0.29,2018
GF4S17521b,124.3333333,51.7,2018
FMS17320v2,-1.802287,39.538668,2010
GF4S21136b,25.29829695,59.47062971,2016
GF3S08439b,7.416666667,60.55,
GF4T428otu,-38.88,-4.48,2018
GF4S21035b,26.3585,58.13964,2016
GF4S20269b,23.041296,58.536787,2015
GF4S01213b,111.89003,32.52867,2015
GF4S16170b,13.110873,56.700918,2014
FMS20353v2,24.17,61.51,2011
GF3S08410b,7.416666667,60.55,
FMS25167v2,15.84,62.72,2014
GF3S02292a,121.3346,50.9258,2017
GF4T413otu,-61.34,15.26,2018
GF4S21510b,12.6091789,50.0068861,2017
GF4S19683b,26.633139,58.288086,2016
GF4T724otu,45.37,-22.54,2010
FMS16BI1386v2,138.77835,-34.61606166,2016
GF4S03070b,101.574,21.612,2015
GF4S01145b,117.073593,35.066779,2014
FMS25219v2,15.28,63.19,2014
GF4S20393b,25.163838,59.474249,2015
GF3S00792a,-3.35473,36.92399,2013
FMS00422v3,8.767433,50.11222,2014
GF4S19728b,26.24349,58.697262,2017
FMS11792v2,-61.755569,47.432383,2010
GF4S17805b,-83.45717,35.04411,2013
GF3S05259a,-61.756547,47.443128,2011
GF4S19585b,26.54443,57.54538,2013
GF4S01655b,4.936449,50.851184,2018
GF4S17812b,-83.43417,35.051025,2013
GF4T1568otu,38.13,-4.7,2016
S000493,24.03387,68.06356,2012
S00D546,21.7,61.7,2011
GF4T650otu,17.5,67.59,2014
GF4T858otu,-1.08,37.59,2019
GF4S01625b,4.991092,50.886747,2018
FMS16BI1160v2,149.01088,-35.8748666,2014
FMS24643v2,-74.009257,41.419898,2013
GF3S01315a,27.87527,59.39017,2015
S000522,16.89196,61.14671,2013
GF4S21961b,26.719139,58.458611,2014
S000699,-71.464,-42.779,2011
GF4S19341b,16.37,63.14394148,2016
GF4S20681b,22.214235,58.115619,2015
FMS22801v2,-122.61,54.35,2008
GF4S03057b,101.574,21.612,2015
GF3S08516b,20.188443,47.917191,2017
GF4S02493b,9.415164719,48.4456962,2011
S009091,17.807557,65.977202,2009
GF4S02499b,9.404138052,48.36441214,2011
FMS23627v2,-126.31,52.32,2008
GF4T449otu,-39.2,-12.8,2018
S006138,29.58333,67.76667,2011
N0586,117.909,29.123,2011
GF4S20333b,25.711784,57.963171,2015
GF4S11489b,-113.141,62.5345,2015
GF4S21158b,24.98509272,58.4800532,2016
GF4T1308otu,-3.77,8.76,2014
GF4T1272otu,-52.2,4.56,2013
GF3S02127a,121.2333333,51.51666667,2014
FMS16BI1749v2,141.68107,-13.60245,2015
GF4S20741b,25.233075,59.179688,2015
GF4S21816b,24.66239,59.4217,2017
FMS16BI1848v2,150.72878,-33.6145,2015
FMS19486v2,120.7207667,42.96535,2015
GF4S17790b,-83.434013,35.049007,2013
FMS24108v2,124.9,41.85,2013
GF4S20847b,24.798501,59.408503,2016
FMS16BI0060v2,149.01025,-35.8769333,2014
GF4S19611b,27.29163,58.26763,2013
N1562,8.21282134,55.79507753,2014
GF4S19287b,15.78,59.11364451,2016
GF4S01617b,4.904111,50.865687,2018
N1511,10.22988076,56.93212855,2014
FMS08072v3a,138.7976944,35.9149167,2017
FMS16BI0007v2,119.4063333,-34.08769444,2013
GF4T1274otu,-52.19,4.57,2013
GF4S20373b,24.764982,58.450045,2015
GF4S21224b,26.52022,58.35775,2019
GF4S03370b,100.167,27.167,2015
GF3S01487a,8.374154018,46.56874702,2017
FMS16BI0393v2,115.2585167,-30.11188333,2013
GF4T1243otu,30.8,-17.85,2013
S005892,5.263889,51.236111,2011
N1988,-3.558751,33.932621,
GF4T256otu,-113.54,37.31,2015
GF4S19342b,16.37,63.14394148,2016
S000547,116.75336,-34.9494,2011
GF3S05163a,1.034722,41.355,2014
GF4S11456b,-112.2285,59.7383,2015
GF4S21869b,14.6729492,49.7788519,2017
S000669,29.6167,-19.9333,2012
GF4S02482b,9.294785099,48.47898205,2011
N3558,110.2,31.24,2011
S000750,-119.8925781,37.81383896,2012
GF3S06731a,128.463275,38.032124,2018
FMS11051v2,26.433,58.1833,2012
FMS24019v2,-126.31,52.32,2008
GF4S15848b,-72.1875,42.4836111,2016
FMS16BI1750v2,146.84942,-42.54652,2014
GF4S14434b,16.649731,49.274439,2016
FMS16BI1193v2,149.0083,-35.8811,2014
GF4S17587b,94.42694444,29.6497222,2018
GF4S21790b,22.08396,58.23121,2016
GF4S21345b,26.104289,57.906244,2017
GF4S03761b,100.167,27.167,2015
GF4S16740b,21.31598,69.51748,2013
GF4T900otu,51.69,54.01,2019
GF3S05766a,14.70370355,48.66751012,2015
GF4S02655b,13.8275821,52.98726578,2011
FMS16BI1976v2,138.116249,-35.630431,2014
GF4S02886b,101.016,24.533,2015
GF4S03627b,100.167,27.167,2015
FMS26391v2,22.19635,58.10709,2012
GF4S20947b,24.781,59.366,2016
GF4T794otu,-71.78,-41.23,2012
GF4S02852b,100.167,27.167,2015
GF4S02959b,101.574,21.612,2015
GF4S20758b,25.705984,59.029565,2015
GF4T455otu,-39.89,-18.1,2018
N1917,145.5878,-33.8422,
S00D583,27.4131,59.1001,2013
S005947,13.618017,49.04485,2013
GF3S08398b,7.416666667,60.55,
N3827,84.51666667,44.1833333,2016
GF4S19322b,23.8,66.94586398,2016
GF4S20826b,14.548436,49.98539,2015
GF4S03881b,100.167,27.167,2015
GF4S20779b,27.068132,58.297244,2015
FMS08214v3a,118.8694269,32.0406877,2015
GF4T1189otu,-57.93,48.95,2012
GF4S19648b,26.34949,58.78243,2017
GF4S20236b,27.971387,59.410758,2015
GF4S03038b,101.574,21.612,2015
GF4S21303b,26.38551,58.63459,2020
FMS22996v2,-95.15,31.11,2012
GF4S21794b,21.95993,58.48718,2016
FMS21725v2,10.311229,51.271436,2012
GF3S02068a,115.4333333,39.96666667,2014
FMS16BI1618v2,118.905108,-31.845833,2016
FMS22783v2,-89.39,49.07,2011
GF4S21733b,26.31548,59.1243,2015
FMS22994v2,-95.15,31.11,2012
FMS17790v2,-72.95,-40.79,2013
FMS26601v2,22.32023,58.28365,2012
GF4S20719b,27.300752,57.438436,2015
FMS17792v2,-72.95,-40.79,2013
GF4S16293b,-93.21,45.43,2017
GF4S20339b,27.009631,58.553417,2015
FMS16BI0404v2,115.1268,-30.18305,2013
GF4T1147otu,18.21,69.11,2020
GF4S21132b,24.54918489,59.43495649,2016
N0783,117.908,29.124,2011
GF4S02560b,10.36995394,51.21001129,2011
GF4S20314b,25.779796,58.319125,2015
S005818,5.263889,51.236111,2011
N1956,142.460103,-33.960183,
GF4S04004b,100.167,27.167,2015
FMS00416v3,13.986667,45.7575,2014
GF4S19288b,15.7,61.91783736,2016
N3722,-123.2666667,54.3333333,2014
GF4S20463b,26.611401,57.615133,2015
GF3S00774a,-3.33883,36.96555,2013
GF4T955otu,-4.98,57.26,2012
FMS11747v2,-61.761492,47.446546,2011
FMS25028v2,14.19,60.73,2014
GF3S01367a,24.4784278,59.06755069,2016
GF3S05796a,14.70564365,48.66385984,2015
S009237,16.72777818,49.27501626,2013
N0442,117.906,29.121,2011
GF4S02659b,13.84636695,52.90084729,2011
GF4S20408b,24.591951,59.370454,2015
FMS22722v2,-89.41,49.07,2011
GF4S03762b,101.016,24.533,2015
GF4S20092b,26.784,57.977,2014
GF4S21694b,24.11465,58.50206,2015
GF4T584otu,27.44,59.1,2013
GF4S03555b,101.574,21.612,2015
FMS06284v3,-84,30.75,2014
GF3S01338a,24.98713,59.61505,2016
GF4T1132otu,23.69,54.88,2020
GF3S02092a,111.9166667,33.5,2014
GF4T1247otu,31.06,-20.14,2013
FMS21716v2,10.311229,51.271436,2012
FMS00376v3,21.335278,41.01417,2014
FMS23409v2,-120.35,50.88,2010
GF3S00758a,-3.3389,36.96588,2014
FMS00600v3,5.845556,52.00333,2014
GF4S15853b,-72.1875,42.4836111,2016
FMS16BI0441v2,148.3002,-42.0585,2013
GF3S01369a,25.59474,58.97949,2016
S009313,16.675754,49.285099,2013
GF4S17784b,-83.459382,35.038205,2013
GF4T939otu,11.2,43.08,2019
FMS08063v3a,138.7976944,35.9149167,2016
S00D553,21.7,61.7,2011
GF3S09207b,11.87559444,51.3915694,2016
GF4S15833b,-72.1875,42.4836111,2016
GF3S05758a,14.70447406,48.66430814,2015
FMS23237v2,-122.61,54.35,2008
FMS23559v2,-126.31,52.32,2008
S008882,17.766267,66.139609,2009
GF4S21793b,21.95993,58.48718,2016
GF4S20257b,23.082578,58.590427,2015
FMS25274v2,22.54,66.58,2014
GF3S03447a,125.85,48.02,2015
N3616,-123.2666667,54.3333333,2015
FMS11739v2,-61.729963,47.477127,2011
FMS16BI0594v2,150.7379895,-35.14128158,2012
GF4S21652b,22.52558,58.7183,2015
FMS24185v2,5.63,52.25,2012
GF4S21340b,26.83705,58.503997,2017
FMS12316v2,17.5518,60.0715,2012
N3604,-123.2666667,54.3333333,2014
FMS24970v2,13.85,60.68,2014
GF4S03226b,101.016,24.533,2015
N1466,10.40702263,57.64315915,2014
S005889,5.263889,51.236111,2011
GF3S01742a,24.48,61.4,2014
GF4S01562b,4.97499,50.86614,2018
GF4S21934b,12.9883228,49.5451739,2018
GF3S00715a,-2.97133,37.01965,2013
N1950,-69.676417,-41.807778,
FMS17250v2,116.015833,48.223083,2010
GF4S17437b,102.0757361,29.60678056,2014
GF4S11356b,-116.8351,61.7345,2015
GF4S11367b,-116.4846,62.5076,2015
N0645,117.909,29.125,2011
GF4S11431b,-117.1724,61.7765,2015
GF4S03188b,100.167,27.167,2015
FMS22978v2,-95.15,31.11,2012
GF4S02474b,9.444652389,48.38614246,2011
GF4S19947b,27.31255,58.28031,2011
GF4S20102b,26.5465,58.3245,2014
FMS06277v3,-84,30.75,2014
FMS06182v3,101.21365,21.9162,2013
GF3S05146a,1.046111,41.339167,2013
GF4T41otu,-75.5,6.26,2019
GF4S11486b,-113.1414,62.5382,2015
GF4S17671b,138.81365,35.92184,2014
GF4S03918b,100.167,27.167,2015
FMS08140v3a,138.8315,35.9194722,2017
GF4S02137b,18.854472,68.326056,2008
FMS16BI0334v2,132.59483,-12.92929,2013
GF4S03470b,101.574,21.612,2015
GF4T765otu,-60.08,5.43,2012
FMS23331v2,-120.35,50.88,2010
GF4S03760b,100.167,27.167,2015
S001792,23.551006,58.555214,2011
GF4S02869b,100.167,27.167,2015
GF4S17362b,11.06,47.44,2016
FMSA8F1070v2,-83.5,35,2012
GF4S11445b,-117.2238,61.5284,2015
GF4S19651b,26.36268,58.77627,2017
GF4S03889b,100.167,27.167,2015
FMS25050v2,14.21,60.95,2014
GF4T1386otu,146.11,-19.04,2014
FMS25011v2,14.07,60.94,2014
GF4S19338b,15.14,62.39679319,2016
GF4S19900b,27.32429,58.27644,2011
FMS00311v3,8.387867,50.06262,2014
GF4S03818b,100.167,27.167,2015
GF4S21697b,24.05879,58.37978,2015
GF4T702otu,-91.68,16.09,2018
GF4S21613b,23.0735,58.551,2015
FMS23020v2,-95.15,31.11,2012
FMS17611v2,97.01666667,33.75,2011
GF4S21680b,27.49997,59.37022,2015
N0708,117.91,29.126,2011
GF3S08441b,7.416666667,60.55,
GF3S06749a,128.463275,38.032124,2018
GF4S21988b,48.4638157,-18.975127,2016
FMS10983v2,27.31,58.25,2012
FMS00674v3,8.609433,50.30873,2014
GF4T1092otu,7.32,62.03,2020
GF4S21547b,26.588,58.4176,2018
FMS11716v2,-61.709309,47.487322,2011
N1476,8.560815489,57.03741515,2014
GF4S03084b,100.167,27.167,2015
FMS21722v2,10.311229,51.271436,2012
FMS22908v2,-83.37,46.42,2011
GF4S16185b,-96.58333333,39.0833333,2015
GF4S02507b,9.476394288,48.44536875,2011
FMS06319v3,-84,30.75,2014
S00D610,26.5061,57.6655,2013
FMS17550v2,100.8833333,36.31666667,2011
GF3S04474a,30.10211017,62.62874716,2019
GF4S21994b,48.4661398,-18.978997,2016
S009084,17.715826,66.140629,2009
GF4S17814b,-83.43417,35.051025,2013
GF4S02439b,9.460024461,48.45874493,2011
FMS17665v2,95.48333333,37.43333333,2011
S000580,-69.883,-4,2011
FMS21807v2,10.238754,51.267973,2012
S000625,102.313,2.982,2011
GF3S09232b,11.08298056,51.8620639,2016
GF4S02819b,101.574,21.612,2015
FMS24645v2,-74.009257,41.419898,2013
N1462,10.0571607,57.590327,2014
GF4S21213b,23.7414,58.43022,2019
GF4S19234b,17.21,60.79405185,2016
GF4S21581b,26.76782,58.34965,2014
GF4S19223b,16.3,63.82444,2016
FMS16BI1161v2,149.01088,-35.8748666,2014
FMS24277v2,5.63,52.25,2016
GF4S02882b,101.574,21.612,2015
FMSA8F1074v2,-79.85,9.15,2012
FMS22895v2,-83.37,46.42,2011
N3626,-123.2666667,54.3333333,2014
FMS16BI0398v2,115.0423,-30.0489,2013
GF4S17818b,-83.08076,35.58786,2013
GF4S12630b,126.7282834,33.4780278,2015
GF4T84otu,-60.78,-3.08,2015
GF4S21712b,13.8131,48.98101,2015
GF4S01613b,4.99034,50.8875,2018
FMS26739v2,23.30707,58.54605,2012
FMSA8F1067v2,-79.85,9.15,2012
GF4S02038b,18.849,68.328056,2008
FMS16BI1443v2,138.691588,-34.773262,2016
FMS16BI0281v2,145.6308833,-17.12108333,2013
FMS16BI0087v2,150.267825,-33.652974,2014
S001689,22.76667,58.83333,2011
GF4S21591b,26.5561,58.3701,2014
GF4T1543otu,41.69,43.45,2016
GF4S17821b,-83.08076,35.58786,2013
FMS21711v2,10.311413,51.271362,2012
FMS20285v2,24.17,61.51,2011
GF4S04038b,101.574,21.612,2015
GF4T762otu,51.57,30.73,2012
S000630,-82.2177,8.7611,2012
FMS17318v2,-1.232379,37.593066,2010
GF3S01435a,23.53275449,58.78794632,2016
FMS16BI1118v2,149.597005,-30.20168197,2014
FMS15020v2,-69.77,-54.77,2009
GF3S05091a,118.5,32.05,2017
N1935,144.647202,-35.350591,
GF3S02827a,13.110873,56.700918,2014
FMS08028v3a,138.8177222,35.9173889,2017
FMS23195v2,-120.42,50.85,2010
GF4S03040b,100.167,27.167,2015
FMS24938v2,14.05,60.94,2014
FMS16BI0222v2,115.2115667,-30.18156667,2013
GF3S06546a,10.581389,46.684722,2016
FMS24785v2,24.70361111,68.4877778,2011
GF4S03726b,100.167,27.167,2015
GF4S01179b,114.8313611,37.76644444,2015
S001755,22.76667,58.83333,2011
GF4S21570b,26.6166,58.3183,2013
FMS00247v3,14.974722,46.25306,2013
GF3S01378a,26.665,58.3611,2014
FMS02374v3,26.63333306,67.35,2013
GF4S20039b,26.89759,58.43891,2013
GF4S20141b,23.299,58.436,2014
GF4S21511b,12.6091789,50.0068861,2017
N0559,117.91,29.127,2011
GF4T153otu,131.12,-12.58,2011
GF4S19252b,15.56,60.63115615,2016
GF4S12633b,126.7282834,33.4780278,2015
GF4S03832b,100.167,27.167,2015
GF3S02310a,121.793,51.0127,2017
FMS16BI1619v2,118.905108,-31.845833,2016
FMS24997v2,14.08,60.94,2014
FMS15721v2,87.71222222,33.24555556,2011
GF4T699otu,-91.11,16.81,2016
N1567,8.169670368,55.68438776,2014
FMS20319v2,24.17,61.51,2011
FMS10993v2,27.31,58.25,2012
FMS23203v2,-120.42,50.85,2010
FMS25174v2,15.17,63.17,2014
GF3S05713a,16.710087,49.305557,2014
FMS15710v2,-21.55,74.4666667,2011
GF4S14401b,16.62124157,49.28154739,2017
GF4S01170b,113.34479,34.88979,2014
GF4S21592b,26.5561,58.3701,2014
FMS24089v2,124.9,41.85,2013
FMS23411v2,-120.35,50.88,2010
FMS16BI1862v2,150.72,-33.61103,2015
GF4S11418b,-116.5031,62.4031,2015
GF4S21782b,22.41582,58.31299,2016
GF4S21242b,26.67993,58.36974,2020
FMS16BI0500v2,129.9691167,-20.27151667,2011
FMS22981v2,-95.15,31.11,2012
GF4S20780b,26.96401,58.382365,2015
GF3S02210a,117.87,25.3,2015
GF4T274otu,-122.7,43.88,2016
FMS08048v3a,138.7976944,35.9149167,2016
GF4S02547b,10.34624767,51.1202248,2011
GF4S21715b,26.2712,59.5711,2015
GF3S00694a,-2.96833,37.0373,2014
GF3S05164a,1.0325,41.351667,2014
FMS16BI1092v2,132.9419575,-12.43375017,2013
GF3S00753a,-3.33348,36.95188,2014
GF4S20310b,25.620771,58.272058,2015
FMS16BI1764v2,146.89643,-42.27031,2014
FMS16BI0148v2,118.7199589,-32.24144139,2013
GF4S21537b,13.24233,49.12015,2011
N0650,117.909,29.125,2011
FMS21760v2,10.238938,51.26789,2012
GF4S03797b,101.016,24.533,2015
GF4S03777b,101.574,21.612,2015
GF4S14168b,-93.21,45.43,2017
GF4S11487b,-113.1384,62.5342,2015
FMS20314v2,24.17,61.51,2011
GF4T1429otu,-138.28,61.21,2015
GF4S02683b,13.76109579,52.92098154,2011
FMS23471v2,-121.92,52.32,2009
GF4S03352b,101.574,21.612,2015
GF4S21328b,25.43747,57.55197,2020
FMS23547v2,-126.31,52.32,2008
GF4S11355b,-116.4933,62.4843,2015
GF4S03693b,101.016,24.533,2015
FMS25135v2,15.7,63.31,2014
FMS22886v2,-82.85,47.57,2011
GF4S02559b,10.32362111,51.18535508,2011
GF4S03415b,100.167,27.167,2015
GF4S21564b,27.0525,58.0405,2014
GF4S19789b,22.99427,56.72302,2019
GF4S20083b,26.5666,58.0374,2014
FMS05323v3,111.84103,32.55538,2015
GF4S14183b,8.716666667,47.05,2014
GF4T1656otu,74.11,36.22,2018
GF4T412otu,-61.32,15.35,2018
GF3S01518a,8.376596002,46.56961304,2017
GF4S12286b,-0.686669861,39.59994858,2014
GF3S05753a,14.70826522,48.66526932,2015
FMS00274v3,14.809167,46.20444,2013
GF4S13168b,4.4611,50.8125,2019
GF4S21875b,13.5344694,49.6698928,2017
S009302,16.63251288,49.2918257,2013
FMS16BI0651v2,135.155703,-32.834625,2012
GF3S05645a,16.773878,49.318596,2014
GF4S19771b,22.69968,57.05434,2019
FMS11736v2,-61.737702,47.479141,2011
GF3S06543a,10.591944,46.681944,2016
GF4T1009otu,14.5,37.9,2012
S009266,16.65409793,49.32141518,2013
GF4S19965b,27.36019,58.28548,2011
GF4S20448b,26.906365,58.183317,2015
FMS21814v2,10.238754,51.267973,2012
S001161,3.861609,51.81085,2010
FMS21762v2,10.238938,51.26789,2012
GF4S01606b,4.98762,50.87278,2018
FMS16BI0391v2,148.80225,-35.431,2013
GF4S11362b,-116.7103,61.8403,2015
GF4S20280b,22.826322,58.359671,2015
GF4S03222b,101.574,21.612,2015
GF4S02117b,18.854472,68.326056,2008
GF4S03509b,101.574,21.612,2015
FMS00361v3,5.892222,51.98389,2014
GF4S20282b,22.826322,58.359671,2015
FMS16BI0174v2,149.595675,-30.201225,2013
N0525,117.91,29.124,2011
FMS11007v2,27.0333,58.116,2012
FMSA8F1051v2,-79.85,9.15,2012
GF3S05737a,14.70785875,48.66318166,2015
FMS11720v2,-61.745758,47.451231,2011
FMS23349v2,-120.35,50.88,2010
GF4S21150b,26.92723559,58.54840721,2016
GF4S20445b,25.022577,59.048654,2015
GF4T180otu,74.76,14.27,2013
S006147,29.58333,67.76667,2011
GF4S21989b,48.4638157,-18.975127,2016
GF4S19932b,27.33115,58.27285,2011
FMS25220v2,15.28,63.19,2014
GF4S20905b,27.064086,57.734887,2016
N3659,-123.2666667,54.3333333,2014
GF4S02652b,13.96518985,52.88005933,2011
GF4S04028b,101.016,24.533,2015
GF3S09296b,12.6584281,50.2383325,2010
GF4S16491b,112.1666667,23.1666667,2016
FMS20382v2,24.17,61.51,2011
GF4S21022b,23.67499816,58.73505869,2016
GF4S03489b,101.016,24.533,2015
GF4T361otu,90.52,26.34,2018
GF4S17498b,101.9635028,29.55296111,2014
GF4S03546b,101.016,24.533,2015
FMS06174v3,101.24219,21.91975,2013
GF3S01343a,23.83031,59.18587,2016
GF4S21023b,24.61423081,58.23876721,2016
FMS23271v2,-122.61,54.35,2008
N0909,-83.96,35.84,2014
FMS00296v3,15.671111,46.15056,2013
GF4S03189b,100.167,27.167,2015
GF4S20527b,22.940762,58.869644,2015
S000811,14.07222,37.86301,2011
FMS17293v2,-2.2306,39.048208,2010
GF4T758otu,-65.82,18.32,2011
S00D623,27.3688,57.9504,2013
GF4S15389b,112.1666667,23.1666667,2017
S000609,46.85,-24.755,2010
FMS16BI0269v2,148.7763,-35.5252,2013
GF4T264otu,-110.76,32.44,2015
N3688,-123.2666667,54.3333333,2015
GF4T1198otu,171.69,-42.76,2012
FMS11862v2,-72.19,42.53,2012
FMS23060v2,-95.15,31.11,2012
FMS16BI0557v2,142.30177,-36.66839,2012
GF4S11429b,-117.176,61.7717,2015
GF4T6otu,-69.9,-4,2012
FMS16BI0613v2,118.8614839,-34.09445056,2013
GF4S21572b,12.70289444,50.24939167,2014
GF4S20113b,26.6848,58.5753,2014
FMS23048v2,-95.15,31.11,2012
GF4S13225b,4.4137,50.7453,2019
